pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
1954103,tcp,192.168.100.150,35892,192.168.100.3,80,40706,1.851021,88,0.211361,1,2.826587,100,0.224977,0.343477,4.233528,1,DDoS,TCP
3577189,udp,192.168.100.150,39239,224.0.0.251,5353,4249,0.0,18,0.0,4,0.0,21,0.0,0.0,0.0,0,Normal,Normal
3577226,arp,192.168.100.1,-1,192.168.100.4,-1,17113,0.0,2,1.6e-05,2,1.6e-05,1,0.0,0.0,1.6e-05,0,Normal,Normal
536156,tcp,192.168.100.150,62476,192.168.100.3,80,10374,0.0118459999999999,70,0.144741,1,0.160609,70,0.040467,0.100815,0.173194,1,DoS,TCP
3577034,udp,192.168.100.46,80,192.168.100.5,80,1,0.091445,3,3.56061,4,4.956414,3,0.0,18.047676,4.99944,0,Normal,Normal
3577009,udp,192.168.100.3,15681,216.239.34.10,53,2287,0.0,23,0.14349,2,0.14349,1,0.0,0.0,0.14349,0,Normal,Normal
2041558,tcp,192.168.100.149,54478,192.168.100.3,80,128164,0.170652,68,3.686442,1,3.927769,100,0.124554,0.380678,4.050622,1,DDoS,TCP
3576935,udp,192.168.100.3,49393,192.12.94.30,53,6762,0.0,20,0.16424,2,0.16424,1,0.0,0.0,0.16424,0,Normal,Normal
3577238,udp,192.168.100.149,49546,8.8.8.8,53,18277,0.0,9,0.0070989999999999,2,0.0070989999999999,15,0.0,0.0,0.0070989999999999,0,Normal,Normal
1645143,udp,192.168.100.149,24909,192.168.100.5,80,241401,1.7049009999999998,100,0.0,4,2.810408,100,0.0,0.279138,4.601343,1,DoS,UDP
3577027,arp,192.168.100.1,-1,192.168.100.147,-1,4521,0.0,6,5.5e-05,2,5.5e-05,1,0.0,0.0,5.5e-05,0,Normal,Normal
3577355,udp,192.168.100.3,1031,192.26.92.30,53,3806,0.0,74,0.279975,2,0.279975,2,0.0,0.0,0.279975,0,Normal,Normal
3577284,udp,192.168.100.3,35686,192.58.128.30,53,3673,0.0,29,0.01491,2,0.01491,3,0.0,0.0,0.01491,0,Normal,Normal
282340,tcp,192.168.100.148,48193,192.168.100.6,80,18710,0.010869,58,0.0,1,0.010849,58,0.082889,0.130294,0.022927,1,DoS,TCP
3577205,udp,192.168.100.149,44604,8.8.8.8,53,4292,0.0,9,0.0074909999999999,2,0.0074909999999999,15,0.0,0.0,0.0074909999999999,0,Normal,Normal
3576904,udp,192.168.100.150,8612,192.168.100.255,8612,3082,0.0,14,0.01005,4,0.01005,3,0.0,99.502487,0.01005,0,Normal,Normal
273598,tcp,192.168.100.148,45533,192.168.100.6,80,9968,0.0,100,0.0,3,0.0,100,0.0,0.131881,0.0,1,DoS,TCP
3619299,tcp,192.168.100.150,2628,192.168.100.3,1,204,0.0,33,8.6e-05,1,8.6e-05,100,0.0,0.0,8.6e-05,1,Reconnaissance,Service_Scan
2034464,tcp,192.168.100.148,14629,192.168.100.3,80,121070,1.927133,93,0.0,3,2.670864,100,0.0,0.270106,4.476004,1,DDoS,TCP
3577292,udp,192.168.100.3,15131,192.36.148.17,53,3684,0.0,29,0.057892,2,0.057892,1,0.0,0.0,0.057892,0,Normal,Normal
409697,tcp,192.168.100.148,23228,192.168.100.6,80,146068,0.139116,16,0.0,1,0.113222,16,0.054738,0.1373319999999999,0.300695,1,DoS,TCP
3552606,udp,192.168.100.149,4700,192.168.100.3,80,137525,0.952818,90,2.0733200000000003,4,3.420237,100,0.0,0.4871109999999999,4.127627,1,DDoS,UDP
3576923,tcp,192.168.100.5,0,192.168.100.3,0,7,0.235357,7,0.598172,2,4.898582,7,0.0,10.932437,4.999866,0,Normal,Normal
3577060,udp,192.168.100.6,138,192.168.100.255,138,5398,0.0,5,0.0,4,0.0,5,0.0,0.001111,0.0,0,Normal,Normal
3577130,arp,192.168.100.147,-1,192.168.100.1,-1,22461,1.9e-05,18,0.000106,2,0.00013,4,0.009137,0.009137,0.000152,0,Normal,Normal
2790815,udp,192.168.100.147,1898,192.168.100.3,80,162198,0.682577,70,3.001549,4,3.894244,100,0.0,0.877225,4.658694000000001,1,DDoS,UDP
429144,tcp,192.168.100.147,31312,192.168.100.7,80,165515,2.109186,63,0.0,3,1.217739,63,0.0,0.171641,4.870957,1,DoS,TCP
2189231,tcp,192.168.100.149,30327,192.168.100.3,80,13683,1.705715,78,0.0,1,2.412244,100,0.276175,0.472423,3.620888,1,DDoS,TCP
1022854,udp,192.168.100.149,31714,192.168.100.5,80,143420,1.782177,100,0.0,4,3.086389,100,0.0,0.230783,4.157455000000001,1,DoS,UDP
3577039,tcp,192.168.100.6,80,192.168.100.3,80,7,0.09645,5,3.505328,2,4.858169999999999,5,0.0,6.045066,4.978014,0,Normal,Normal
3577172,tcp,192.168.100.7,139,192.168.100.4,36390,1899,5e-06,3,1.8e-05,2,2.4e-05,2,0.002751,0.002751,3.3e-05,0,Normal,Normal
1603867,udp,192.168.100.148,30008,192.168.100.6,80,200125,0.027092,100,3.986795,4,4.023619999999999,100,0.0,0.247836,4.051191,1,DoS,UDP
862085,udp,192.168.100.147,46517,192.168.100.7,80,244808,0.994755,88,2.554628,4,3.181921,88,0.0,0.387423,4.903755,1,DoS,UDP
2808135,udp,192.168.100.150,33111,192.168.100.3,80,179518,1.864999,100,0.0,4,2.634834,100,0.0,0.418308,4.055055,1,DDoS,UDP
3576902,udp,192.168.100.148,35430,8.8.8.8,53,2106,0.0,12,0.007226,2,0.007226,10,0.0,0.0,0.007226,0,Normal,Normal
3577012,udp,192.168.100.3,2293,192.52.178.30,53,2291,0.0,23,0.16751,2,0.16751,1,0.0,0.0,0.16751,0,Normal,Normal
3577207,udp,192.168.100.147,53363,192.168.217.2,53,5335,0.0,11,0.0,4,0.0,20,0.0,0.400023,0.0,0,Normal,Normal
3577140,udp,192.168.100.147,51507,8.8.8.8,53,26529,0.0,18,0.007745,2,0.007745,19,0.0,0.0,0.007745,0,Normal,Normal
2975283,udp,192.168.100.149,30211,192.168.100.3,80,84505,0.953243,97,2.036605,4,3.384682,100,0.0,0.493122,4.063764,1,DDoS,UDP
1345786,udp,192.168.100.148,4138,192.168.100.6,80,204197,2.041252,80,0.0,4,2.041152,80,0.0,0.1796839999999999,4.11079,1,DoS,UDP
3577075,tcp,192.168.100.150,54730,52.201.147.106,443,5438,0.0,14,1.44505,6,1.44505,3,7.612192999999999,8.304211,1.44505,0,Normal,Normal
3577000,arp,192.168.100.1,-1,192.168.100.27,-1,583,0.0,3,0.000411,2,0.000411,1,0.0,0.0,0.000411,0,Normal,Normal
1700469,tcp,192.168.100.150,8945,192.168.100.3,80,49228,0.081966,99,0.0,1,0.081966,100,0.0,0.166699,0.163933,1,DDoS,TCP
3577065,tcp,192.168.100.149,56388,52.11.124.117,443,5423,0.0,12,0.82394,6,0.82394,4,16.991529,16.991529,0.82394,0,Normal,Normal
3577186,udp,192.168.100.147,58307,224.0.0.251,5353,4238,0.0,18,0.0,4,0.0,21,0.0,0.0,0.0,0,Normal,Normal
1475298,udp,192.168.100.150,15578,192.168.100.3,80,71555,1.925129,100,0.0,4,3.848881,100,0.0,0.588949,4.9093800000000005,1,DoS,UDP
3483933,udp,192.168.100.147,9411,192.168.100.3,80,68852,1.318973,88,2.168231,4,4.033317,100,0.0,0.992144,4.990887,1,DDoS,UDP
2218323,tcp,192.168.100.148,57588,192.168.100.3,80,42782,1.526751,26,0.0,3,2.140573,100,0.0,0.307577,3.455633,1,DDoS,TCP
2973712,udp,192.168.100.148,62812,192.168.100.3,80,82934,0.637556,34,2.756505,4,3.65812,100,0.0,0.7290270000000001,4.114927,1,DDoS,UDP
1282361,udp,192.168.100.150,59697,192.168.100.3,80,140772,1.7787669999999998,49,0.0,4,3.128904,49,0.0,0.4615359999999999,4.9154160000000005,1,DoS,UDP
19545,tcp,192.168.100.147,17591,192.168.100.7,80,18068,0.0,99,0.0,3,0.0,99,0.0,0.0962,0.0,1,DoS,TCP
1046256,udp,192.168.100.150,9455,192.168.100.3,80,166822,1.788973,100,0.0,4,3.577754,100,0.0,0.446589,4.486413,1,DoS,UDP
3576930,udp,192.168.100.3,14949,192.5.5.241,53,6749,0.0,20,0.031568,2,0.031568,2,0.0,0.0,0.031568,0,Normal,Normal
2080039,tcp,192.168.100.148,30578,192.168.100.3,80,166645,1.893235,96,0.0,3,2.616524,100,0.0,0.2726949999999999,4.416576999999999,1,DDoS,TCP
3577042,udp,192.168.100.6,137,192.168.100.255,137,3923,0.0,5,1.528407,4,1.528407,5,0.0,1.308552,1.528407,0,Normal,Normal
3476433,udp,192.168.100.147,4023,192.168.100.3,80,61352,1.465253,89,1.863284,4,3.935241,100,0.0,0.941208,4.997580999999999,1,DDoS,UDP
3577056,udp,192.168.100.150,59360,192.168.217.2,53,4326,0.0,14,0.0,4,0.0,9,0.0,0.399998,0.0,0,Normal,Normal
3576901,arp,192.168.100.148,-1,192.168.100.1,-1,2105,5e-05,12,6.2e-05,2,0.000129,7,0.001735,0.001735,0.000183,0,Normal,Normal
2895659,udp,192.168.100.149,7039,192.168.100.3,80,4881,0.949161,100,2.042807,4,3.385123,100,0.0,0.492954,4.057155000000001,1,DDoS,UDP
3576933,udp,192.168.100.3,56746,205.251.196.236,53,6756,0.0,20,0.009295,2,0.009295,1,0.0,0.0,0.009295,0,Normal,Normal
2871637,udp,192.168.100.149,58838,192.168.100.3,80,243020,0.2114639999999999,100,4.071546,4,4.283005,100,0.0,0.4719319999999999,4.494464,1,DDoS,UDP
990850,udp,192.168.100.149,22550,192.168.100.5,80,111416,1.78073,100,0.0,4,3.083965,100,0.0,0.230706,4.145705,1,DoS,UDP
891674,udp,192.168.100.149,64798,192.168.100.5,80,12240,1.788548,82,0.0,4,3.097529,82,0.0,0.2434869999999999,4.169222,1,DoS,UDP
2441159,tcp,192.168.100.149,28312,192.168.100.3,80,3470,0.119347,100,0.0,3,0.068905,100,0.0,0.096804,0.27562,1,DDoS,TCP
648698,udp,192.168.100.148,11178,192.168.100.6,80,31421,1.578576,100,0.0,4,2.731075,100,0.0,0.230381,3.763254,1,DoS,UDP
3577168,udp,192.168.100.46,3456,192.168.100.5,80,4,0.007519,3,4.950444999999999,2,4.967142,3,19.93346,19.93346,4.997839,0,Normal,Normal
840743,udp,192.168.100.149,45790,192.168.100.5,80,223466,2.109696,100,0.0,4,2.108721,100,0.0,0.220356,4.308115,1,DoS,UDP
3577110,udp,192.168.100.150,58122,255.255.255.255,3289,14279,0.0,18,0.0,4,0.0,2,0.0,0.0,0.0,0,Normal,Normal
3576911,udp,192.168.100.150,58610,192.168.217.2,53,4123,0.0,14,0.0,4,0.0,8,0.0,0.399856,0.0,0,Normal,Normal
922050,udp,192.168.100.149,1797,192.168.100.5,80,42616,0.024147,81,4.095594999999999,4,4.125278,81,0.0,0.2429909999999999,4.154673000000001,1,DoS,UDP
3577322,udp,192.168.100.3,62220,205.251.198.239,53,3730,0.0,74,0.352904,2,0.352904,2,0.0,0.0,0.352904,0,Normal,Normal
2655252,udp,192.168.100.148,7092,192.168.100.3,80,26635,0.314556,84,3.481895,4,3.926604,100,0.0,0.598735,4.158641,1,DDoS,UDP
3577249,udp,192.168.100.3,53586,202.12.27.33,53,26868,0.0,29,0.1561799999999999,2,0.1561799999999999,2,0.0,0.0,0.1561799999999999,0,Normal,Normal
3577114,udp,192.168.100.4,5353,224.0.0.251,5353,16036,0.0,7,0.0,4,0.0,21,0.0,0.0,0.0,0,Normal,Normal
3576922,udp,192.168.100.7,365,192.168.100.3,565,6,0.231947,2,0.655978,4,4.893885,7,0.0,9.682835,4.999755,0,Normal,Normal
3572000,udp,192.168.100.147,47949,192.168.100.3,80,156919,1.883001,100,0.977469,4,3.640414,100,0.0,1.006047,4.980828,1,DDoS,UDP
3577259,udp,192.168.100.148,46152,224.0.0.251,5353,1671,0.0,20,0.0,4,0.0,8,0.0,0.0,0.0,0,Normal,Normal
3577354,udp,192.168.100.3,61030,192.26.92.30,53,3798,0.0,74,0.288069,2,0.288069,2,0.0,0.0,0.288069,0,Normal,Normal
1475737,udp,192.168.100.150,15825,192.168.100.3,80,71994,1.925162,100,0.0,4,3.848956,100,0.0,0.5883109999999999,4.909217,1,DoS,UDP
3577788,tcp,192.168.100.150,46997,192.168.100.3,6792,509,0.0,100,0.000136,1,0.000136,100,0.0,0.0,0.000136,1,Reconnaissance,OS_Fingerprint
3531430,udp,192.168.100.150,15187,192.168.100.3,80,116349,0.819412,50,2.328759,4,3.487581,100,0.0,0.482297,4.067511,1,DDoS,UDP
3577079,udp,192.168.100.3,60946,192.31.80.30,53,5442,0.0,23,0.278547,2,0.278547,1,0.0,0.0,0.278547,0,Normal,Normal
2463325,tcp,192.168.100.149,31702,192.168.100.3,80,25637,0.0,70,0.0,3,0.0,100,0.0,0.071477,0.0,1,DDoS,TCP
1441086,udp,192.168.100.150,62771,192.168.100.3,80,37343,1.910492,100,0.0,4,3.820904,100,0.0,0.62648,4.799816000000001,1,DoS,UDP
1467276,udp,192.168.100.150,9860,192.168.100.3,80,63533,1.924873,100,0.0,4,3.848293,100,0.0,0.6061529999999999,4.91132,1,DoS,UDP
52753,tcp,192.168.100.147,30503,192.168.100.7,80,51276,0.0,100,0.0,3,0.0,100,0.0,0.124615,0.0,1,DoS,TCP
574658,tcp,192.168.100.147,22270,192.168.100.7,80,48876,0.0,100,0.0,3,0.0,100,0.0,0.069703,0.0,1,DoS,TCP
1318888,udp,192.168.100.150,5248,192.168.100.3,80,177299,1.754368,100,0.0,4,3.061884,100,0.0,0.467012,4.922665,1,DoS,UDP
33593,tcp,192.168.100.148,12569,192.168.100.6,80,32116,0.0,98,0.0,3,0.0,98,0.0,0.127389,0.0,1,DoS,TCP
3577047,udp,192.168.100.3,40757,192.41.162.30,53,4027,0.0,23,0.167138,2,0.167138,1,0.0,0.0,0.167138,0,Normal,Normal
2036738,tcp,192.168.100.149,53102,192.168.100.3,80,123344,1.862232,100,0.0,3,2.630962,100,0.0,0.254013,4.048394,1,DDoS,TCP
3577037,udp,192.168.100.7,365,192.168.100.3,565,5,0.096352,5,3.5047330000000003,4,4.906859,5,0.0,10.016953,4.978014,0,Normal,Normal
3378951,udp,192.168.100.149,12222,192.168.100.3,80,226023,1.939231,100,0.0,4,2.742155,100,0.0,0.484677,4.150134,1,DDoS,UDP
1139317,udp,192.168.100.149,61150,192.168.100.5,80,259884,0.017814,100,4.063775,4,4.087629,100,0.0,0.243604,4.106712,1,DoS,UDP
180790,tcp,192.168.100.150,31372,192.168.100.3,80,179313,0.0,91,0.126153,1,0.126153,91,0.0,7.926882000000001,0.126153,1,DoS,TCP
3576996,tcp,192.168.100.3,59552,13.55.154.73,8883,14,1.1901389999999998,20,0.148573,2,3.806379,2,0.802701,0.804054,4.999984,0,Normal,Normal
3577111,udp,192.168.100.150,42549,255.255.255.255,1124,14292,0.0,18,0.0,4,0.0,2,0.0,0.0,0.0,0,Normal,Normal
1378937,udp,192.168.100.149,26268,192.168.100.5,80,237349,1.7247990000000002,100,0.0,4,2.094697,100,0.0,0.245775,3.898406,1,DoS,UDP
3576988,tcp,192.168.100.5,49859,192.168.100.3,3306,22548,1.349996,7,0.178163,2,1.528159,7,1.078162,0.970346,2.878156,0,Normal,Normal
3577306,udp,192.168.100.3,25965,199.19.57.1,53,3709,0.0,74,0.215046,2,0.215046,4,0.0,0.0,0.215046,0,Normal,Normal
3577304,udp,192.168.100.3,47714,156.154.100.3,53,3703,0.0,74,0.012333,2,0.012333,2,0.0,0.0,0.012333,0,Normal,Normal
2750085,udp,192.168.100.149,16653,192.168.100.3,80,121468,2.061453,100,0.0,4,2.896718,100,0.0,0.391778,4.629948000000001,1,DDoS,UDP
2991800,udp,192.168.100.147,1380,192.168.100.3,80,101022,1.369734,76,1.971412,4,3.908507,100,0.0,0.952212,4.879262000000001,1,DDoS,UDP
3281625,udp,192.168.100.147,35546,192.168.100.3,80,128697,0.8204940000000001,100,2.985023,4,3.988788,100,0.0,1.002501,4.9948120000000005,1,DDoS,UDP
3577004,arp,192.168.100.149,-1,192.168.100.1,-1,1234,0.0,12,0.000107,2,0.000107,12,0.0,0.0,0.000107,0,Normal,Normal
3576938,udp,192.168.100.3,18879,216.239.38.10,53,8728,0.0,20,0.180337,2,0.180337,1,0.0,0.0,0.180337,0,Normal,Normal
3577036,tcp,192.168.100.5,0,192.168.100.3,0,4,0.098533,1,3.455623,2,4.920921,5,0.0,11.01012,4.997121,0,Normal,Normal
3577288,udp,192.168.100.3,44615,192.42.93.30,53,3678,0.0,29,0.165992,2,0.165992,2,0.0,0.0,0.165992,0,Normal,Normal
3059368,udp,192.168.100.147,33707,192.168.100.3,80,168590,1.371389,100,1.970059,4,3.909496,100,0.0,1.02503,4.88097,1,DDoS,UDP
3577092,arp,192.168.100.148,-1,192.168.100.1,-1,11629,3.3e-05,10,7.3e-05,2,0.000126,12,0.0050729999999999,0.0050729999999999,0.000165,0,Normal,Normal
1071397,udp,192.168.100.150,23268,192.168.100.3,80,191963,0.0343339999999999,30,4.41742,4,4.474223,30,0.0,0.446553,4.506791000000001,1,DoS,UDP
3069062,udp,192.168.100.150,45089,192.168.100.3,80,178284,1.898148,82,0.0,4,2.684381,100,0.0,0.412339,4.031343,1,DDoS,UDP
3576893,udp,192.168.100.149,37214,192.168.217.2,53,41,0.0,26,0.0,4,0.0,4,0.0,0.3998239999999999,0.0,0,Normal,Normal
2982546,udp,192.168.100.150,34767,192.168.100.3,80,91768,0.94931,100,2.013048,4,3.355575,100,0.0,0.4947939999999999,4.028194,1,DDoS,UDP
3576921,tcp,192.168.100.6,80,192.168.100.3,80,5,0.230037,3,0.655978,2,4.832168,7,0.0,5.963387,4.999866,0,Normal,Normal
3577337,udp,192.168.100.3,20916,199.19.56.1,53,3767,0.0,74,0.257886,2,0.257886,2,0.0,0.0,0.257886,0,Normal,Normal
3516695,udp,192.168.100.149,64052,192.168.100.3,80,101614,1.008625,73,1.960247,4,3.386165,100,0.0,0.4910279999999999,4.131601,1,DDoS,UDP
3577138,udp,192.168.100.149,43017,8.8.8.8,53,24543,0.0,14,0.0074189999999999,2,0.0074189999999999,19,0.0,0.0,0.0074189999999999,0,Normal,Normal
3577188,udp,192.168.100.148,59350,224.0.0.251,5353,4245,0.0,14,0.0,4,0.0,21,0.0,0.0,0.0,0,Normal,Normal
1598730,udp,192.168.100.149,5567,192.168.100.5,80,194988,0.549203,93,3.283036,4,3.696535,93,0.0,0.279237,4.632415,1,DoS,UDP
1461252,udp,192.168.100.150,5180,192.168.100.3,80,57509,1.924552,100,0.0,4,3.847594,100,0.0,0.6206649999999999,4.912195,1,DoS,UDP
1625075,udp,192.168.100.147,17168,192.168.100.7,80,221333,1.573264,97,0.0,4,2.724908,97,0.0,0.290753,3.648655,1,DoS,UDP
3616938,tcp,192.168.100.147,47290,192.168.100.3,3306,22367,0.0,25,0.198339,6,0.198339,100,25.209364,30.251236,0.198339,1,Reconnaissance,Service_Scan
2463420,tcp,192.168.100.150,15891,192.168.100.3,80,25732,0.126663,76,0.0,1,0.089018,100,0.031679,0.1529309999999999,0.291254,1,DDoS,TCP
3577147,udp,192.168.100.148,34894,8.8.8.8,53,29634,0.0,14,0.007931,2,0.007931,19,0.0,0.0,0.007931,0,Normal,Normal
2305062,tcp,192.168.100.148,15319,192.168.100.3,80,129522,1.579743,100,0.0,1,2.222258,100,0.0,0.384515,3.532281,1,DDoS,TCP
3577182,udp,192.168.100.150,40888,224.0.0.251,5353,4226,0.0,18,0.0,4,0.0,21,0.0,0.0,0.0,0,Normal,Normal
3577299,udp,192.168.100.3,41483,192.5.5.241,53,3698,0.0,29,0.0279339999999999,2,0.0279339999999999,2,0.0,0.0,0.0279339999999999,0,Normal,Normal
3577035,tcp,192.168.100.46,80,192.168.100.5,80,3,0.093453,3,3.510904,2,4.95627,3,0.0,18.047623,4.999456,0,Normal,Normal
3429389,udp,192.168.100.149,51852,192.168.100.3,80,14308,0.998184,100,1.989932,4,3.401035,100,0.0,0.489857,4.140462,1,DDoS,UDP
434975,tcp,192.168.100.147,33624,192.168.100.7,80,171346,0.0,88,0.0,3,0.0,88,0.0,0.167426,0.0,1,DoS,TCP
1325293,udp,192.168.100.149,7507,192.168.100.5,80,183704,1.785306,100,0.0,4,2.15842,100,0.0,0.226305,4.118245,1,DoS,UDP
3162260,udp,192.168.100.147,48394,192.168.100.3,80,9332,0.944016,100,2.978414,4,4.3134440000000005,100,0.0,1.003268,4.985676,1,DDoS,UDP
1200417,udp,192.168.100.147,13846,192.168.100.7,80,58828,0.13826,100,3.586538,4,3.700031,100,0.0,0.217076,3.936317,1,DoS,UDP
536619,tcp,192.168.100.147,12393,192.168.100.7,80,10837,0.0,100,0.0,3,0.0,100,0.0,0.06776,0.0,1,DoS,TCP
3577032,tcp,192.168.100.3,59552,13.55.154.73,8883,18,1.251197,23,0.006134,2,4.312233,1,0.90097,0.900972,4.9999970000000005,0,Normal,Normal
3577031,arp,192.168.100.4,-1,192.168.100.1,-1,4619,0.0,5,0.0002319999999999,2,0.0002319999999999,12,0.0,0.0,0.0002319999999999,0,Normal,Normal
2110441,tcp,192.168.100.148,39339,192.168.100.3,80,197047,0.447301,100,3.26445,1,3.679124,100,0.143755,0.4131979999999999,4.300167,1,DDoS,TCP
3085726,udp,192.168.100.148,35047,192.168.100.3,80,194948,1.283516,100,1.38501,4,3.200176,100,0.0,0.729186,4.108068,1,DDoS,UDP
3348563,udp,192.168.100.150,3464,192.168.100.3,80,195635,1.92462,96,0.0,4,2.721768,100,0.0,0.490675,4.0976300000000005,1,DDoS,UDP
2613018,tcp,192.168.100.148,39235,192.168.100.3,80,175331,0.139904,72,0.0,1,0.139901,100,0.042289,0.14623,0.280942,1,DDoS,TCP
3577233,udp,192.168.100.150,46295,192.168.217.2,53,17475,0.0,11,0.0,4,0.0,20,0.0,0.400001,0.0,0,Normal,Normal
3577348,udp,192.168.100.3,13907,205.251.198.91,53,3785,0.0,74,0.345979,2,0.345979,4,0.0,0.0,0.345979,0,Normal,Normal
3577210,arp,192.168.100.148,-1,192.168.100.1,-1,6340,5.2e-05,20,4.6e-05,2,0.0001149999999999,10,0.002335,0.002335,0.0001909999999999,0,Normal,Normal
3577071,tcp,192.168.100.149,46266,52.201.147.106,443,5432,0.0,12,1.499182,6,1.499182,3,6.670304,8.004365,1.499182,0,Normal,Normal
3577008,udp,192.168.100.6,138,192.168.100.255,138,1997,0.0,5,0.0,4,0.0,5,0.0,0.001111,0.0,0,Normal,Normal
3087116,udp,192.168.100.148,35622,192.168.100.3,80,196338,1.282953,100,1.386092,4,3.200461,100,0.0,0.729125,4.107817,1,DDoS,UDP
1693373,tcp,192.168.100.149,7360,192.168.100.3,80,42132,0.042956,70,0.0,1,0.042956,100,0.0,0.1897859999999999,0.085912,1,DDoS,TCP
3577028,arp,192.168.100.147,-1,192.168.100.1,-1,4538,0.0,6,0.000118,2,0.000118,12,0.0,0.0,0.000118,0,Normal,Normal
703145,udp,192.168.100.150,18591,192.168.100.3,80,85868,1.7845650000000002,90,0.0,4,3.29176,90,0.0,0.388884,4.705807,1,DoS,UDP
3577082,udp,fe80::250:56ff:febe:26db,5353,ff02::fb,5353,9551,0.0,1,0.0,4,0.0,2,0.0,0.0,0.0,0,Normal,Normal
3284478,udp,192.168.100.147,37055,192.168.100.3,80,131550,0.818756,100,2.987575,4,3.989324,100,0.0,1.002365,4.993107,1,DDoS,UDP
3577164,tcp,192.168.100.3,59552,13.55.154.73,8883,41,1.368135,6,0.006303,2,4.225939,1,0.815743,0.815743,4.999998000000001,0,Normal,Normal
3577178,udp,192.168.100.3,62369,128.63.2.53,53,3411,0.0,6,0.231634,2,0.231634,2,0.0,0.0,0.231634,0,Normal,Normal
3577285,udp,192.168.100.3,36007,205.251.196.160,53,3675,0.0,29,0.0098129999999999,2,0.0098129999999999,2,0.0,0.0,0.0098129999999999,0,Normal,Normal
3577007,arp,192.168.100.1,-1,192.168.100.3,-1,1980,0.0,6,0.000103,2,0.000103,5,0.0,0.0,0.000103,0,Normal,Normal
3577068,udp,192.168.100.150,54010,8.8.8.8,53,5427,0.058107,14,0.255255,2,0.313363,14,8.604593,500000.0,0.3714699999999999,0,Normal,Normal
3577087,udp,192.168.100.150,44061,192.168.217.2,53,9561,0.0,14,0.0,4,0.0,9,0.0,0.39984,0.0,0,Normal,Normal
3577323,udp,192.168.100.3,33597,205.251.193.205,53,3731,0.0,74,0.325693,2,0.325693,2,0.0,0.0,0.325693,0,Normal,Normal
3577131,udp,192.168.100.147,40684,8.8.8.8,53,22462,0.0,18,0.008054,2,0.008054,19,0.0,0.0,0.008054,0,Normal,Normal
3577300,udp,192.168.100.3,1285,192.5.5.241,53,3699,0.0,29,0.027786,2,0.027786,2,0.0,0.0,0.027786,0,Normal,Normal
2742722,udp,192.168.100.148,39061,192.168.100.3,80,114105,0.8720389999999999,100,2.762198,4,3.923741,100,0.0,0.619579,4.863385,1,DDoS,UDP
1621588,udp,192.168.100.149,14409,192.168.100.5,80,217846,1.709071,100,0.0,4,2.811817,100,0.0,0.278875,4.621341,1,DoS,UDP
2939353,udp,192.168.100.149,20165,192.168.100.3,80,48575,0.950471,65,2.038717,4,3.382883,100,0.0,0.49306,4.057445,1,DDoS,UDP
3577014,udp,fe80::c0c0:aa20:45b9:bdd9,5353,ff02::fb,5353,3686,0.0,1,0.0,4,0.0,2,0.0,0.0,0.0,0,Normal,Normal
1514934,udp,192.168.100.150,48356,192.168.100.3,80,111191,0.027121,100,4.782708,4,4.811312,100,0.0,0.6253270000000001,4.854678,1,DoS,UDP
3577287,udp,192.168.100.3,52460,205.251.196.160,53,3677,0.0,29,0.0096879999999999,2,0.0096879999999999,2,0.0,0.0,0.0096879999999999,0,Normal,Normal
491425,tcp,192.168.100.150,61449,192.168.100.3,80,227798,0.0,100,0.166975,1,0.166975,100,0.0,5.988919999999999,0.166975,1,DoS,TCP
1865078,tcp,192.168.100.149,53442,192.168.100.3,80,213837,0.0,100,0.0,3,0.0,100,0.0,0.0,0.0,1,DDoS,TCP
2664007,udp,192.168.100.147,28473,192.168.100.3,80,35390,0.453776,100,3.985328,4,4.344118,100,0.0,0.839993,4.984301,1,DDoS,UDP
3577104,udp,192.168.100.148,43346,8.8.8.8,53,13905,0.0,14,0.007396,2,0.007396,19,0.0,0.0,0.007396,0,Normal,Normal
1911598,tcp,192.168.100.150,943,192.168.100.3,80,260357,0.0,100,0.0,3,0.0,100,0.0,0.0,0.0,1,DDoS,TCP
2306692,tcp,192.168.100.148,16396,192.168.100.3,80,131152,1.555127,100,0.0,3,2.192118,100,0.0,0.307608,3.441779,1,DDoS,TCP
2492321,tcp,192.168.100.148,58881,192.168.100.3,80,54633,1.264359,74,0.0,3,1.264359,100,0.0,0.050227,2.528719,1,DDoS,TCP
3367035,udp,192.168.100.150,13620,192.168.100.3,80,214107,1.923223,100,0.0,4,2.719803,100,0.0,0.49075,4.093111,1,DDoS,UDP
501432,tcp,192.168.100.150,5933,192.168.100.3,80,237805,0.0,100,0.148581,1,0.148581,100,0.0,6.730336,0.148581,1,DoS,TCP
863683,udp,192.168.100.149,55951,192.168.100.5,80,246406,0.395027,100,4.118468,4,4.438683999999999,100,0.0,0.230181,4.995231,1,DoS,UDP
325173,tcp,192.168.100.147,65222,192.168.100.7,80,61543,0.0,98,0.0,3,0.0,98,0.0,0.115449,0.0,1,DoS,TCP
2499758,tcp,192.168.100.149,38665,192.168.100.3,80,62070,0.111314,60,0.0,3,0.0642669999999999,100,0.0,0.09251,0.2570679999999999,1,DDoS,TCP
